lang,file,line,ref
ja,docs-ja/fpt-event-gateway/tao-event-gateway.md,131,/img/migrated/image15-ea59e130.png
ja,docs-ja/fpt-event-gateway/tao-event-gateway.md,164,/img/migrated/image16-b9271d2a.png
ja,docs-ja/fpt-event-gateway/tao-event-gateway.md,168,/img/migrated/image17-f42b2736.png
ja,docs-ja/fpt-event-gateway/tao-moi-security.md,40,/img/migrated/image1d-e27479a8.png
ja,docs-ja/fpt-event-gateway/tao-router-group.md,29,/img/migrated/image21-ac560184.png
ja,docs-ja/fpt-event-gateway/xem-thong-tin-event-gateway.md,21,/img/migrated/image10-60575f21.png
ja,docs-ja/fpt-event-gateway/xem-thong-tin-event-gateway.md,27,/img/migrated/image18-37e84895.png
ja,docs-ja/fpt-event-gateway/xem-thong-tin-event-gateway.md,33,/img/migrated/image19-cfa604c3.png
ja,docs-ja/fpt-event-gateway/xem-thong-tin-event-gateway.md,39,/img/migrated/image1a-f6ba0423.png
ja,docs-ja/fpt-event-gateway/xem-thong-tin-router-group.md,19,/img/migrated/image22-6a81021b.png
ja,docs-ja/fpt-event-gateway/xoa-event-gateway.md,17,/img/migrated/image1b-e0892577.png
ja,docs-ja/fpt-event-gateway/xoa-event-gateway.md,21,/img/migrated/image1c-ca16f7c7.png
ja,docs-ja/fpt-event-gateway/xoa-router-group.md,19,/img/migrated/image25-3bec02b1.png
ja,docs-ja/fpt-event-gateway/xoa-router-group.md,23,/img/migrated/image26-fb5457d4.png
ja,docs-ja/fpt-event-gateway/xoa-router.md,20,/img/migrated/image27-bc4dff9c.png
ja,docs-ja/fpt-event-gateway/xoa-router.md,22,/img/migrated/image28-fb9a35ef.png
ja,docs-ja/fpt-event-gateway/xoa-router.md,26,/img/migrated/image29-579cd85c.png
ja,docs-ja/fpt-event-gateway/xoa-security.md,19,/img/migrated/image1f-77b61a24.png
ja,docs-ja/fpt-event-gateway/xoa-security.md,23,/img/migrated/image20-e743639c.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,14,/img/migrated/Picture49-64efc5d7.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,20,/img/migrated/Picture50-0e401103.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,24,/img/migrated/Picture51-dbcf07bc.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,28,/img/migrated/Picture52-7c7e78e0.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,34,/img/migrated/Picture53-c95f4268.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,38,/img/migrated/Picture54-0edd4bec.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,42,/img/migrated/Picture55-cda81603.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,48,/img/migrated/Picture56-c87fb773.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,52,/img/migrated/Picture57-23d42fb3.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,56,/img/migrated/Picture58-0f86bc09.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,62,/img/migrated/Picture59-5564d869.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,66,/img/migrated/Picture60-b5e5b888.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-mot-credential.md,70,/img/migrated/Picture61-37e0a81e.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-thong-tin-cau-hinh-agent.md,14,/img/migrated/Picture19-519a8553.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-thong-tin-cau-hinh-agent.md,18,/img/migrated/Picture20-4d54db71.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-thong-tin-cau-hinh-agent.md,22,/img/migrated/Picture21-e8aaf98b.png
ja,docs-ja/fpt-jenkins-ci/cap-nhat-thong-tin-cau-hinh-agent.md,26,/img/migrated/Picture22-ec7e1242.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-email-notifications.md,16,/img/migrated/Picture68-f44a375a.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-email-notifications.md,20,/img/migrated/Picture69-333db764.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-email-notifications.md,24,/img/migrated/Picture70-a6668456.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,16,/img/migrated/Picture71-633dc912.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,24,/img/migrated/Picture72-129945ad.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,28,/img/migrated/Picture73-5b081a3b.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,32,/img/migrated/Picture74-888bade3.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,34,/img/migrated/Picture75-fccead94.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,40,/img/migrated/Picture76-8dd18554.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,44,/img/migrated/Picture77-d96ace12.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,48,/img/migrated/Picture78-bd49a38c.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,54,/img/migrated/Picture79-550edce0.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,58,/img/migrated/Picture80-0e42955d.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,62,/img/migrated/Picture81-2069cb06.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,66,/img/migrated/Picture82-307c9ace.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-sonarqube-servers.md,68,/img/migrated/Picture83-1b0ac94a.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-telegram-bots.md,17,/img/migrated/Picture84-ace31d4a.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-telegram-bots.md,21,/img/migrated/Picture85-5c549fcf.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-telegram-bots.md,23,/img/migrated/Picture86-5f8ffdb1.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-telegram-bots.md,27,/img/migrated/Picture87-7a77dfa4.png
ja,docs-ja/fpt-jenkins-ci/cau-hinh-telegram-bots.md,31,/img/migrated/Picture88-254bc3bc.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,33,/img/migrated/Picture118-27136265.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,37,/img/migrated/Picture119-e4468e48.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,41,/img/migrated/Picture119-e4468e48.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,45,/img/migrated/Picture120-0c00ad8a.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,47,/img/migrated/Picture121-8e302013.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,51,/img/migrated/Picture122-83cc3c7d.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,55,/img/migrated/Picture123-fbb1d582.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,59,/img/migrated/Picture124-91fc45b1.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,76,/img/migrated/Picture125-504e5577.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,80,/img/migrated/Picture126-5f697d59.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci.md,14,/img/migrated/Picture99-9e038c5d.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci.md,18,/img/migrated/Picture100-5653186e.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci.md,28,/img/migrated/Picture101-956cda0d.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci.md,32,/img/migrated/Picture102-8ac75f23.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,13,/img/migrated/Picture127-aecf39ae.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,49,/img/migrated/Picture128-ceb629a5.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,51,/img/migrated/Picture129-78a57dc5.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,55,/img/migrated/Picture130-62a27646.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,59,/img/migrated/Picture131-81a306f2.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,63,/img/migrated/Picture132-77753ca6.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,67,/img/migrated/Picture133-102cb0ac.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,71,/img/migrated/Picture134-2b34d23c.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,77,/img/migrated/Picture135-40b308ac.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,81,/img/migrated/Picture136-4cae1695.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,83,/img/migrated/Picture137-0425bb84.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,87,/img/migrated/Picture138-384988ca.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,18,/img/migrated/Picture103-c115e03c.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,22,/img/migrated/Picture104-4ee62b2a.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,30,/img/migrated/Picture105-46822182.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,34,/img/migrated/Picture106-2d903e4d.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,38,/img/migrated/Picture107-13b71bc6.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,44,/img/migrated/Picture108-8729b0b8.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,48,/img/migrated/Picture110-c5cac842.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,52,/img/migrated/Picture111-e24ed221.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,56,/img/migrated/Picture112-fd5e8c52.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,60,/img/migrated/Picture113-5be28d74.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,64,/img/migrated/Picture114-a0689b0d.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,68,/img/migrated/Picture115-145b00f7.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,70,/img/migrated/Picture116-7605e149.png
ja,docs-ja/fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,72,/img/migrated/Picture117-806d0758.png
ja,docs-ja/fpt-jenkins-ci/kiem-tra-thong-tin-goi-dich-vu.md,14,/img/migrated/Picture2-2-8836c9d9.png
ja,docs-ja/fpt-jenkins-ci/kiem-tra-thong-tin-goi-dich-vu.md,18,/img/migrated/Picture3-2-61deedb9.png
ja,docs-ja/fpt-jenkins-ci/nang-cap-goi-dich-vu.md,14,/img/migrated/Picture93-650c22b2.png
ja,docs-ja/fpt-jenkins-ci/nang-cap-goi-dich-vu.md,18,/img/migrated/Picture94-74bdab8d.png
ja,docs-ja/fpt-jenkins-ci/nang-cap-goi-dich-vu.md,26,/img/migrated/Picture95-a73deeab.png
ja,docs-ja/fpt-jenkins-ci/tao-moi-fpt-jenkinsCI.md,12,/img/migrated/Picture1-38ff2a6f.png
ja,docs-ja/fpt-jenkins-ci/tao-moi-fpt-jenkinsCI.md,16,/img/migrated/Picture2-1-9c7a0368.png
ja,docs-ja/fpt-jenkins-ci/tao-moi-fpt-jenkinsCI.md,24,/img/migrated/Picture3-1-47e2570d.png
ja,docs-ja/fpt-jenkins-ci/tao-moi-fpt-jenkinsCI.md,28,/img/migrated/Picture4-48e1c05d.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,12,/img/migrated/Picture9-18241027.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,16,/img/migrated/Picture10-003a6a70.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,24,/img/migrated/Picture11-47d0c513.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,28,/img/migrated/Picture12-216368ab.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,34,/img/migrated/Picture13-e6968122.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,38,/img/migrated/Picture14-c2b336f7.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,42,/img/migrated/Picture15-1ba3bbd5.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,44,/img/migrated/Picture16-c793efd3.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-agent.md,52,/img/migrated/Picture17-def5a338.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,14,/img/migrated/Picture28-f1ca981e.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,20,/img/migrated/Picture29-4e919329.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,24,/img/migrated/Picture30-6ec104f7.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,28,/img/migrated/Picture31-15489933.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,32,/img/migrated/Picture32-690a204c.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,34,/img/migrated/Picture33-c7a729fd.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,40,/img/migrated/Picture34-0260b9d4.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,44,/img/migrated/Picture35-52ee1479.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,48,/img/migrated/Picture36-ce02107a.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,52,/img/migrated/Picture37-42448ed6.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,54,/img/migrated/Picture38-e8817bc1.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,60,/img/migrated/Picture39-5f3a117b.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,64,/img/migrated/Picture40-bd944784.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,68,/img/migrated/Picture41-232f7619.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,72,/img/migrated/Picture42-addc31f0.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,74,/img/migrated/Picture43-4d3ae4c9.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,80,/img/migrated/Picture44-cc87bfd1.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,84,/img/migrated/Picture45-562215f2.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,88,/img/migrated/Picture46-aa140b9e.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,92,/img/migrated/Picture47-03acc4a6.png
ja,docs-ja/fpt-jenkins-ci/them-moi-mot-credential.md,94,/img/migrated/Picture48-8be15bf6.png
ja,docs-ja/fpt-jenkins-ci/upgrade-version.md,14,/img/migrated/Picture89-ffa69e1a.png
ja,docs-ja/fpt-jenkins-ci/upgrade-version.md,18,/img/migrated/Picture90-bebb276a.png
ja,docs-ja/fpt-jenkins-ci/upgrade-version.md,22,/img/migrated/Picture91-cd0fd45c.png
ja,docs-ja/fpt-jenkins-ci/upgrade-version.md,26,/img/migrated/Picture92-5539c4c1.png
ja,docs-ja/fpt-jenkins-ci/xem-thong-tin-chi-tiet-jenkins-CI-instance.md,14,/img/migrated/Picture5-1-e44d4a18.png
ja,docs-ja/fpt-jenkins-ci/xem-thong-tin-chi-tiet-jenkins-CI-instance.md,18,/img/migrated/Picture6-69dec98b.png
ja,docs-ja/fpt-jenkins-ci/xem-thong-tin-chi-tiet-jenkins-CI-instance.md,24,/img/migrated/Picture7-1-c8ec9386.png
ja,docs-ja/fpt-jenkins-ci/xem-thong-tin-chi-tiet-jenkins-CI-instance.md,28,/img/migrated/Picture8-1-a8748d52.png
ja,docs-ja/fpt-jenkins-ci/xoa-agent-khi-khong-muon-su-dung.md,15,/img/migrated/Picture23-5442fdee.png
ja,docs-ja/fpt-jenkins-ci/xoa-agent-khi-khong-muon-su-dung.md,19,/img/migrated/Picture24-3dd2460d.png
ja,docs-ja/fpt-jenkins-ci/xoa-agent-khi-khong-muon-su-dung.md,23,/img/migrated/Picture25-675a92fd.png
ja,docs-ja/fpt-jenkins-ci/xoa-agent-khi-khong-muon-su-dung.md,27,/img/migrated/Picture26-c4890775.png
ja,docs-ja/fpt-jenkins-ci/xoa-agent-khi-khong-muon-su-dung.md,31,/img/migrated/Picture27-b7f58552.png
ja,docs-ja/fpt-jenkins-ci/xoa-jenkins-instance-khi-khong-muon-su-dung.md,14,/img/migrated/Picture96-8e14d6a9.png
ja,docs-ja/fpt-jenkins-ci/xoa-jenkins-instance-khi-khong-muon-su-dung.md,18,/img/migrated/Picture97-9e157809.png
ja,docs-ja/fpt-jenkins-ci/xoa-jenkins-instance-khi-khong-muon-su-dung.md,22,/img/migrated/Picture98-aea6488f.png
ja,docs-ja/fpt-jenkins-ci/xoa-mot-credential.md,15,/img/migrated/Picture62-44b50e96.png
ja,docs-ja/fpt-jenkins-ci/xoa-mot-credential.md,19,/img/migrated/Picture63-8d44ed2a.png
ja,docs-ja/fpt-jenkins-ci/xoa-mot-credential.md,23,/img/migrated/Picture64-3c5f5142.png
ja,docs-ja/fpt-jenkins-ci/xoa-mot-credential.md,27,/img/migrated/Picture65-3be2ceb5.png
ja,docs-ja/fpt-jenkins-ci/xoa-mot-credential.md,31,/img/migrated/Picture66-75017d5d.png
ja,docs-ja/fpt-jenkins-ci/xoa-mot-credential.md,33,/img/migrated/Picture67-3869e873.png
ja,docs-ja/fpt-kafka/create-acls.md,24,/img/migrated/Pic1_ACL-194aa4c5.png
ja,docs-ja/fpt-kafka/create-consumer-groups.md,23,/img/migrated/Pic1_TaoGr-d95bddc4.png
ja,docs-ja/fpt-kafka/create-credentials.md,18,/img/migrated/Pic1_Taocre-e9963007.png
ja,docs-ja/fpt-kafka/create-topics.md,21,/img/migrated/Pic2_Taotopic-67891311.png
ja,docs-ja/fpt-kafka/delete-consumer-groups.md,19,/img/migrated/Pic1_xoaconsumer-d47fd17f.png
ja,docs-ja/fpt-kafka/delete-credentials.md,19,/img/migrated/Pic1_XoaCre-4d7c6047.png
ja,docs-ja/fpt-kafka/delete-credentials.md,23,/img/migrated/Pic2_remove-354c9e9d.png
ja,docs-ja/fpt-kafka/delete-topics.md,20,/img/migrated/Pic1_Remove-a0d961bc.png
ja,docs-ja/fpt-kafka/delete-topics.md,24,/img/migrated/Pic2_remove-354c9e9d.png
ja,docs-ja/fpt-kafka/demo.md,18,/img/migrated/demo1-ab8e9665.png
ja,docs-ja/fpt-kafka/demo.md,22,/img/migrated/demo2-1b34840f.png
ja,docs-ja/fpt-kafka/demo.md,36,/img/migrated/demo3-f019af0a.png
ja,docs-ja/fpt-kafka/demo.md,44,/img/migrated/demo4-bd2ed2a2.png
ja,docs-ja/fpt-kafka/demo.md,46,/img/migrated/demo5-7e413856.png
ja,docs-ja/fpt-kafka/demo.md,50,/img/migrated/demo6-6962ee80.png
ja,docs-ja/fpt-kafka/demo.md,65,/img/migrated/demo7-d43e6100.png
ja,docs-ja/fpt-kafka/edit-credentials.md,15,/img/migrated/Pic1_sua_cre-83c837b2.png
ja,docs-ja/fpt-kafka/edit-credentials.md,19,/img/migrated/Pic2_Sua_cre-f249da7b.png
ja,docs-ja/fpt-kafka/edit-topics.md,18,/img/migrated/Picture1_AddPartition-8e955e66.png
ja,docs-ja/fpt-kafka/edit-topics.md,22,/img/migrated/Picture2_AddParrtition-81ff326d.png
ja,docs-ja/fpt-kafka/edit-topics.md,33,/img/migrated/Pic1_Empty-2a9bbebb.png
ja,docs-ja/fpt-kafka/edit-topics.md,43,/img/migrated/Pic2_Empty-33bdb6cb.png
ja,docs-ja/fpt-kafka/quick-starts.md,17,/img/migrated/Picture1_HDNhanh_DN-ed49b5d0.png
ja,docs-ja/fpt-kafka/quick-starts.md,21,/img/migrated/Pic2-93777c70.png
ja,docs-ja/fpt-kafka/quick-starts.md,39,/img/migrated/Pic2_Taotopic-67891311.png
ja,docs-ja/fpt-kafka/quick-starts.md,56,/img/migrated/Pic1_Taocre-e9963007.png
ja,docs-ja/fpt-kafka/quick-starts.md,77,/img/migrated/Pic1_ACL-194aa4c5.png
ja,docs-ja/fpt-kafka/quick-starts.md,95,/img/migrated/Pic1_TaoGr-d95bddc4.png
ja,docs-ja/fpt-kafka/view-consumer-groups.md,15,/img/migrated/Pic1_viewconsumer-da0c5124.png
ja,docs-ja/fpt-kafka/view-topics.md,15,/img/migrated/Pic1_Viewtopic-95ccea45.png
ja,docs-ja/fpt-kafka/view-topics.md,20,/img/migrated/DetailTab_Viewtopic-3897ed89.png
ja,docs-ja/fpt-kafka/view-topics.md,24,/img/migrated/ConfigTab_View-994cff66.png
ja,docs-ja/fpt-kafka/view-topics.md,28,/img/migrated/PartitionTab_View-36158995.png
ja,docs-ja/fpt-key-vault/create-auth-method.md,15,/img/migrated/acc1-815ef22e.png
ja,docs-ja/fpt-key-vault/create-auth-method.md,19,/img/migrated/acc2-92ea8af3.png
ja,docs-ja/fpt-key-vault/create-auth-method.md,26,/img/migrated/acc3-81005be5.png
ja,docs-ja/fpt-key-vault/create-policy.md,15,/img/migrated/a1-ead7c276.png
ja,docs-ja/fpt-key-vault/create-policy.md,19,/img/migrated/A2-a834177e.png
ja,docs-ja/fpt-key-vault/create-policy.md,26,/img/migrated/a3-a18630ac.png
ja,docs-ja/fpt-key-vault/create-role.md,15,/img/migrated/me1-e75dabad.png
ja,docs-ja/fpt-key-vault/create-role.md,19,/img/migrated/me2-989c0f02.png
ja,docs-ja/fpt-key-vault/create-role.md,26,/img/migrated/me3-5e8158cb.png
ja,docs-ja/fpt-key-vault/create-role.md,30,/img/migrated/me4-82631400.png
ja,docs-ja/fpt-key-vault/create-secret-engine.md,15,/img/migrated/k4-f8a70872.png
ja,docs-ja/fpt-key-vault/create-secret-engine.md,19,/img/migrated/k5-88a87dd9.png
ja,docs-ja/fpt-key-vault/create-secret-engine.md,23,/img/migrated/k6-60939da2.png
ja,docs-ja/fpt-key-vault/create-secret-engine.md,27,/img/migrated/k7-a3bd99d0.png
ja,docs-ja/fpt-key-vault/create-secret.md,15,/img/migrated/k10-7b6554af.png
ja,docs-ja/fpt-key-vault/create-secret.md,19,/img/migrated/k23-ca7f1791.png
ja,docs-ja/fpt-key-vault/create-secret.md,26,/img/migrated/k22-15c5ab18.png
ja,docs-ja/fpt-key-vault/create-secret.md,28,/img/migrated/k24-c4c0a8a8.png
ja,docs-ja/fpt-key-vault/create-vault-instance.md,15,/img/migrated/k1-ff2abcff.png
ja,docs-ja/fpt-key-vault/create-vault-instance.md,19,/img/migrated/k2-1e9263de.png
ja,docs-ja/fpt-key-vault/create-vault-instance.md,23,/img/migrated/k3-612b2fb5.png
ja,docs-ja/fpt-key-vault/delete-policy.md,21,/img/migrated/policy-2-b412ee81.png
ja,docs-ja/fpt-key-vault/delete-policy.md,25,/img/migrated/policy-3-201d226a.png
ja,docs-ja/fpt-key-vault/delete-secret-engine.md,19,/img/migrated/k4-f8a70872.png
ja,docs-ja/fpt-key-vault/delete-secret-engine.md,23,/img/migrated/k10-7b6554af.png
ja,docs-ja/fpt-key-vault/delete-secret-engine.md,27,/img/migrated/k11-26e7c8cb.png
ja,docs-ja/fpt-key-vault/delete-secret.md,19,/img/migrated/m1-9e8c8bd8.png
ja,docs-ja/fpt-key-vault/tutorials-khoi-tao-vault-instance.md,15,/img/migrated/Screenshot-2024-08-20-103813-1-bebc2790.png
ja,docs-ja/fpt-key-vault/tutorials-khoi-tao-vault-instance.md,19,/img/migrated/Userguide-FPT-KeyVault-2022-2-125824c1.png
ja,docs-ja/fpt-key-vault/tutorials-khoi-tao-vault-instance.md,23,/img/migrated/Userguide-FPT-KeyVault-2022-3-1024x290-02d8d8d5.png
ja,docs-ja/fpt-key-vault/tutorials-tao-auth-method.md,15,/img/migrated/Userguide-FPT-KeyVault-2022-4-1024x538-3dcfc356.png
ja,docs-ja/fpt-key-vault/tutorials-tao-auth-method.md,19,/img/migrated/Userguide-FPT-KeyVault-2022-23-1024x538-203d8c88.png
ja,docs-ja/fpt-key-vault/tutorials-tao-auth-method.md,26,/img/migrated/Userguide-FPT-KeyVault-2022-24-de0b25f2.png
ja,docs-ja/fpt-key-vault/tutorials-tao-auth-method.md,30,/img/migrated/Userguide-FPT-KeyVault-2022-25-1024x538-eeeed2db.png
ja,docs-ja/fpt-key-vault/tutorials-tao-policy.md,15,/img/migrated/Userguide-FPT-KeyVault-2022-4-1024x538-3dcfc356.png
ja,docs-ja/fpt-key-vault/tutorials-tao-policy.md,19,/img/migrated/Userguide-FPT-KeyVault-2022-18-1024x538-c0e5b589.png
ja,docs-ja/fpt-key-vault/tutorials-tao-policy.md,26,/img/migrated/Userguide-FPT-KeyVault-2022-19-2cd1b5bd.png
