slug,module,web_words,doc_words,content_status,images_status,web_images,doc_images,headings_match_pct,tables_status,web_tables,doc_tables,aggregated,local_files,missing_headings
hpc-fixed-rental,Cloud Server,465,486,full,full,2,2,100,n/a,0,0,False,cloud-server/hpc-fixed-rental.md,
hpc-hardware-fixation,Cloud Server,133,97,full,none,3,0,100,n/a,0,0,False,cloud-server/hpc-hardware-fixation.md,
hpc-level-2-password,Cloud Server,80,76,full,none,2,0,100,n/a,0,0,False,cloud-server/hpc-level-2-password.md,
hpc-quick-start,Cloud Server,610,617,full,full,7,7,100,n/a,0,0,False,cloud-server/hpc-quick-start.md,
hpc-rest-machine,Cloud Server,240,260,full,full,1,1,100,n/a,0,0,False,cloud-server/hpc-rest-machine.md,
hpc-schedule-shutdown,Cloud Server,111,99,full,full,1,1,100,n/a,0,0,False,cloud-server/hpc-schedule-shutdown.md,
hpc-snapshot-backup,Cloud Server,175,143,full,none,4,0,100,n/a,0,0,False,cloud-server/hpc-snapshot-backup.md,
huong-dan-airflow-dbt,FPT Data Platform,99,107,full,full,5,5,100,n/a,0,0,False,fpt-data-platform/orchestration/huong-dan-airflow-dbt.md,
huong-dan-airflow-job-submit,FPT Data Platform,1043,1018,full,full,7,7,100,n/a,0,0,False,fpt-data-platform/orchestration/huong-dan-airflow-job-submit.md,
huong-dan-airflow-my-workspace,FPT Data Platform,1340,1338,full,full,12,12,100,n/a,0,0,False,fpt-data-platform/orchestration/huong-dan-airflow-my-workspace.md,
huong-dan-airflow-workflow,FPT Data Platform,5661,5583,full,full,19,19,67,n/a,0,0,False,fpt-data-platform/orchestration/huong-dan-airflow-workflow.md,h4: **4.1 Thêm Task mới vào Workflow**; h4: **4.2. Task Type: Python**; h4: **4.3. Task Type: PySpark**; h4: **4.4. Task Type: Jar**; h4: **4.5. Task Type: DBT**; h4: **4.6. Task Type: Dask**; h4: **4.6. Xóa Task**; h4: **5.1. Cập nhật Basic Information**; h4: **5.2. Cập nhật Schedule**; h4: **5.3. Cập nhật Notifications (Workflow level)**; h4: **5.4. Cập nhật Notifications (Task level)**; h4: **6.1. Truy cập Notification Management**; h4: **6.2. Cấu hình Email Notification**; h4: **6.3. Cấu hình Telegram Notification**
huong-dan-cau-hinh-argocd-cluster-de-deploy-ung-dung-voi-manifes,FPT ArgoCD,95,129,full,full,9,9,100,n/a,0,0,False,fpt-argocd/huong-dan-cau-hinh-argocd-cluster-de-deploy-ung-dung-voi-manifes.md,
huong-dan-cau-hinh-auto-scale-su-dung-gpu-custom-metric,FPT Kubernetes Engine with GPU,189,411,full,full,4,4,100,n/a,0,0,False,fpt-kubernetes-engine-with-gpu/huong-dan-cau-hinh-auto-scale-su-dung-gpu-custom-metric.md,
huong-dan-cau-hinh-auto-scale-su-dung-keda-va-prometheus,FPT Kubernetes Engine with GPU,266,507,full,full,1,1,100,n/a,0,0,False,fpt-kubernetes-engine-with-gpu/huong-dan-cau-hinh-auto-scale-su-dung-keda-va-prometheus.md,
huong-dan-cau-hinh-nodes-build-tren-jenkins,FPT Jenkins CI,326,322,full,full,11,11,100,n/a,0,0,False,fpt-jenkins-ci/huong-dan-cau-hinh-nodes-build-tren-jenkins.md,
huong-dan-cau-hinh-notifications-de-nhan-thong-bao,FPT ArgoCD,392,424,full,full,26,26,100,n/a,0,0,False,fpt-argocd/huong-dan-cau-hinh-notifications-de-nhan-thong-bao.md,
huong-dan-chi-tiet-su-dung-auto-upgrade,Managed - FPT Kubernetes Engine,521,545,full,full,7,7,100,n/a,0,0,False,managed-fpt-kubernetes-engine/huong-dan-chi-tiet-su-dung-auto-upgrade.md,
huong-dan-dang-nhap-vao-argocd,FPT ArgoCD,26,68,full,full,3,3,100,n/a,0,0,False,fpt-argocd/huong-dan-dang-nhap-vao-argocd.md,
huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci,FPT Jenkins CI,156,176,full,full,4,4,100,n/a,0,0,False,fpt-jenkins-ci/huong-dan-dang-nhap-vao-fpt-cloud-jenkins-ci.md,
huong-dan-deploy-applications-qua-argocd-cli,FPT ArgoCD,10,65,full,full,3,3,100,n/a,0,0,False,fpt-argocd/huong-dan-deploy-applications-qua-argocd-cli.md,
huong-dan-deploy-applications-qua-helm-chart-repo,FPT ArgoCD,106,138,full,full,8,8,100,n/a,0,0,False,fpt-argocd/huong-dan-deploy-applications-qua-helm-chart-repo.md,
huong-dan-deploy-mot-appliations-voi-kustomize-su-dung-build-options,FPT ArgoCD,174,204,full,full,7,7,100,n/a,0,0,False,fpt-argocd/huong-dan-deploy-mot-appliations-voi-kustomize-su-dung-build-options.md,
huong-dan-nang-goi-dich-vu-dang-su-dung,FPT Container Registry,61,109,full,full,4,4,100,n/a,0,0,False,fpt-container-registry/huong-dan-nang-goi-dich-vu-dang-su-dung.md,
huong-dan-nhanh-quick-starts,FPT API Management,1887,1669,full,full,36,36,0,match,2,2,False,fpt-api-management/huong-dan-nhanh-quick-starts.md,h3: 1\. Đăng ký dịch vụ API MANAGEMENT; h3: 2\. Khai báo Rest API; h3: 3\. Khai báo Product; h3: 4\. Gắn APIs vào Product; h3: 5\. Tạo Site mới; h3: 6\. Staging product; h3: 7\. Publish product; h3: 8\. Tạo Consumers mới; h3: 9\. Subscribe product; h3: 10\. Nhận thông tin từ API Provider; h3: 11\. Sử dụng Postman
huong-dan-secert-backends,FPT Data Platform,225,229,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/orchestration/huong-dan-secert-backends.md,
huong-dan-su-dung-applicationset-de-deploy,FPT ArgoCD,125,163,full,full,7,7,100,n/a,0,0,False,fpt-argocd/huong-dan-su-dung-applicationset-de-deploy.md,
huong-dan-su-dung-autoscaler-voi-gpu,FPT Kubernetes Engine with GPU,156,385,full,full,2,2,100,n/a,0,0,False,fpt-kubernetes-engine-with-gpu/huong-dan-su-dung-autoscaler-voi-gpu.md,
huong-dan-su-dung-cac-che-do-gpu-sharing,FPT Kubernetes Engine with GPU,1581,1877,full,full,7,7,100,match,1,3,False,fpt-kubernetes-engine-with-gpu/huong-dan-su-dung-cac-che-do-gpu-sharing.md,
huong-dan-su-dung-cho-api-consumer,FPT API Management,274,288,full,full,4,4,0,n/a,0,0,False,fpt-api-management/huong-dan-su-dung-cho-api-consumer.md,h2: 1\. Nhận thông tin từ API Provider; h2: 2\. Sử dụng Postman
huong-dan-su-dung-gpu-telemetry,FPT Kubernetes Engine with GPU,99,327,full,full,3,3,100,n/a,0,0,False,fpt-kubernetes-engine-with-gpu/huong-dan-su-dung-gpu-telemetry.md,
huong-dan-su-dung-open-metadata,FPT Data Platform,631,632,full,full,16,16,100,n/a,0,0,False,fpt-data-platform/open-metadata/huong-dan-su-dung-open-metadata.md,
huong-dan-su-dung-robot-account,FPT Container Registry,79,134,full,full,2,2,100,n/a,0,0,False,fpt-container-registry/huong-dan-su-dung-robot-account.md,
huong-dan-su-dung-tren-docker-cli,FPT Container Registry,0,37,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/huong-dan-su-dung-tren-docker-cli.md,
huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal,FPT Jenkins CI,425,470,full,full,12,12,100,n/a,0,1,False,fpt-jenkins-ci/huong-dan-tao-jenkins-pipeline-ci-cd-tich-hop-cac-tinh-nang-tren-portal.md,
huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent,FPT Jenkins CI,280,290,full,full,14,14,100,n/a,0,0,False,fpt-jenkins-ci/huong-dan-tao-jobs-tren-jenkins-chay-tren-fpt-cloud-agent.md,
huong-dan-tich-hop-argocd-images-updater,FPT ArgoCD,549,636,full,full,19,19,100,match,1,4,False,fpt-argocd/huong-dan-tich-hop-argocd-images-updater.md,
huong-dan-tich-hop-oidc-de-quan-ly-account,FPT ArgoCD,171,214,full,full,12,12,100,n/a,0,0,False,fpt-argocd/huong-dan-tich-hop-oidc-de-quan-ly-account.md,
huong-dan-tren-gaia-portal,CheckPoint - FPT NGFW,0,33,full,n/a,0,0,100,n/a,0,0,False,checkpoint-fpt-ngfw/huong-dan-tren-gaia-portal.md,
huong-dan-tren-smartconsole,CheckPoint - FPT NGFW,0,36,full,n/a,0,0,100,n/a,0,0,False,checkpoint-fpt-ngfw/huong-dan-tren-smartconsole.md,
iam,Managed - FPT Database Engines,730,3519,full,n/a,0,45,0,n/a,0,7,True,managed-fpt-database-engine/iam.md; iam/create-ip.md; iam/invite iam user moi.md; iam/download-access-log.md; iam/create-ip-.md; iam/xem%20danh%20sach%20user%20group.md; iam/role-management.md; iam/khoi tao user group moi.md; iam/User Group-Overview.md; iam/index.md; iam/view-list-user-group.md; iam/cau hinh 2fa.md; iam/Role-Overview.md; iam/IAM-User-Overview.md; iam/khoi tao role va phan quyen cho role.md; iam/ip-access-overview.md; iam/xem chi tiet role.md; iam/xoa user groups.md; iam/chinh sua role va permission.md; iam/chinh sua user group.md; iam/xem chi tiet user group.md; iam/xem danh sach role.md; iam/Initial Setup.md; iam/xoa role.md; iam/delete-ip-access.md; iam/activity-log-ip-access.md; iam/ip-access.md; iam/khoi tao account va truy cap vao vpc da duoc moi.md; iam/thay doi mat khau.md,h3: Tổng quan về Identity and Access Management (IAM); h3: Các thành phần chính của IAM; h3: Mô hình phân quyền cho dịch vụ FPT Database Engine; h3: Cấu hình quyền truy cập dịch vụ FPT Database Engine
iam-user-management,IAM,0,0,missing,n/a,0,0,0,n/a,0,0,False,,
iceberg-logs-sink-connector,FPT Data Platform,412,408,full,full,5,5,100,n/a,0,0,False,fpt-data-platform/cdc-service/iceberg-logs-sink-connector.md,
iceberg-sink-connector,FPT Data Platform,427,422,full,full,5,5,100,n/a,0,0,False,fpt-data-platform/cdc-service/iceberg-sink-connector.md,
import-ssl-certificate-cho-load-balancer,Load Balancer,97,118,full,n/a,0,0,100,n/a,0,0,False,load-balancer/import-ssl-certificate-cho-load-balancer.md,
incremental-backup-la-gi-va-loi-ich-khi-su-dung,Backup,39,82,full,n/a,0,0,100,n/a,0,0,False,backup/incremental-backup-la-gi-va-loi-ich-khi-su-dung.md,
initial-setup,FPT Data Platform,96,76,full,n/a,0,0,100,n/a,0,0,False,data-hub/initial-setup.md,
install-policy,CheckPoint - FPT NGFW,47,73,full,full,4,4,100,n/a,0,0,False,checkpoint-fpt-ngfw/install-policy.md,
install-veeam-agent-for-linux,FPT Backup As a Service,59,159,full,full,8,8,100,n/a,0,0,False,fpt-backup-as-a-service/install-veeam-agent-for-linux.md,
install-veeam-agent-for-windows,FPT Backup As a Service,105,154,full,full,12,10,100,n/a,0,0,False,fpt-backup-as-a-service/install-veeam-agent-for-windows.md,
instance-group,Cloud Server,137,161,full,n/a,0,0,100,n/a,0,0,False,cloud-server/instance-group.md,
instance-schedule,Cloud Server,145,177,full,n/a,0,0,100,n/a,0,0,False,cloud-server/instance-schedule.md,
intergration,FPT Cloud WAPPLES,0,36,full,full,5,5,100,n/a,0,0,False,fpt-cloud-wapples/intergration.md,
invite%20iam%20user%20moi,IAM,135,110,full,full,3,3,100,n/a,0,0,False,iam/invite iam user moi.md,
ip-access,IAM,0,46,full,n/a,0,0,100,n/a,0,0,False,iam/ip-access.md,
ip-access-overview,IAM,122,136,full,n/a,0,0,100,n/a,0,0,False,iam/ip-access-overview.md,
japan-su-dung-file-storage-high-performance-tren-baremetal-gpu-server,File Storage - High Performance,950,961,full,n/a,0,0,87,n/a,0,0,False,file-storage-high-performance/japan-su-dung-file-storage-high-performance-tren-baremetal-gpu-server.md,h2: 1\. Tổng quan; h2: 2\. Hướng dẫn sử dụng
jupyterhub-guide,FPT Data Platform,80,107,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/jupyterhub/index.md,
kafka-mm2,FPT Data Platform,773,774,full,full,10,10,100,n/a,0,0,False,fpt-data-platform/cdc-service/kafka-mm2.md,
kafka-user,Managed - FPT Database Engines,1000,855,full,full,3,3,20,n/a,0,0,False,managed-fpt-database-engine/kafka-user.md,h3: 1\. Tạo Kafka user mới; h4: Bước 1: Truy cập trang Quản lý Kafka user; h4: Bước 2: Tạo Kafka user mới; h3: 2\. Phân quyền cho Kafka user
ket-noi-thiet-bi-behind-NAT-IP,VPN Site-to-Site,1253,1386,full,full,7,7,100,n/a,0,18,False,vpn-site-to-site/ket-noi-thiet-bi-behind-NAT-IP.md,
keystore-management,FPT Data Platform,842,847,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/workspace/keystore-management.md,
khai-bao-thong-tin-tren-apimanager-application,FPT API Management,0,60,full,n/a,0,0,100,n/a,0,0,False,fpt-api-management/khai-bao-thong-tin-tren-apimanager-application.md,
khoi%20tao%20account%20va%20truy%20cap%20vao%20vpc%20da%20duoc%20moi,IAM,97,102,full,full,1,1,100,n/a,0,0,False,iam/khoi tao account va truy cap vao vpc da duoc moi.md,
khoi%20tao%20mot%20load%20balancer%20moi,Load Balancer,383,424,full,full,3,3,100,n/a,0,1,False,load-balancer/khoi tao mot load balancer moi.md,
khoi%20tao%20role%20va%20phan%20quyen%20cho%20role,IAM,285,204,full,full,7,7,100,n/a,0,0,False,iam/khoi tao role va phan quyen cho role.md,
khoi%20tao%20user%20group%20moi,IAM,88,91,full,full,2,2,100,n/a,0,0,False,iam/khoi tao user group moi.md,
khoi-ta%CC%A3o-kubernetes-cluster-moi,Managed - FPT Kubernetes Engine,1182,1216,full,full,10,10,100,n/a,0,0,False,managed-fpt-kubernetes-engine/khoi-tạo-kubernetes-cluster-moi.md,
khoi-tao-canh-bao-load-balancer,FPT Cloud Guard,684,732,full,full,3,3,100,n/a,0,2,False,cloud-guard/khoi-tao-canh-bao-load-balancer.md,
khoi-tao-canh-bao-object-storage,FPT Cloud Guard,204,196,full,full,3,3,100,n/a,0,0,False,cloud-guard/khoi-tao-canh-bao-object-storage.md,
khoi-tao-canh-bao-virtual-machine,FPT Cloud Guard,297,313,full,n/a,0,0,100,n/a,0,1,False,cloud-guard/khoi-tao-canh-bao-virtual-machine.md,
khoi-tao-canh-bao-vpn,FPT Cloud Guard,515,376,full,full,3,3,0,n/a,0,2,False,cloud-guard/khoi-tao-canh-bao-vpn.md,"h4: Bước 1: Ở menu chọn Security > Cloud Guard, mở tab Resource Alerts và chọn Create Alert.; h4: Bước 2: Tạo người nhận cảnh báo mức VPC; h4: Bước 3: Quay trở lại màn tạo Alert, chọn người nhận mới tạo và nhấn Create"
khoi-tao-group,FPT Autoscale,320,303,full,full,6,6,0,n/a,0,0,False,fpt-autoscale/khoi-tao-group.md,h2: **Bước 1:** Truy cập trang **Autoscaling > Autoscale Group**. Chọn **Create group**.; h2: **Bước 2:** Một hộp thoại sẽ xuất hiện. Thực hiện cấu hình các thông số.; h2: **Bước 3:** Chọn **Create**.
khoi-tao-kubernetes-cluster-moi,Dedicated - FPT Kubernetes Engine,619,622,full,full,6,6,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/khoi-tao-kubernetes-cluster-moi.md,
khoi-tao-listener,Load Balancer,863,886,full,n/a,0,0,100,n/a,0,0,False,load-balancer/khoi-tao-listener.md,
khoi-tao-load-balancer,Load Balancer,896,939,full,full,1,1,0,n/a,0,5,False,load-balancer/khoi-tao-load-balancer.md,h4: 1\. Thông tin Load Balancer; h4: 2\. Cấu hình Listener; h4: 3\. Cấu hình Server pool; h4: 4\. Recommended alarm
khoi-tao-managed-gpu-cluster-moi,Managed GPU Cluster (Kubernetes),786,793,full,full,7,7,100,n/a,0,0,False,fpt-managed-gpu-cluster/khoi-tao-managed-gpu-cluster-moi.md,
khoi-tao-mot-alert-moi-activity-alert,FPT Cloud Guard,225,235,full,full,2,2,100,match,1,1,False,cloud-guard/khoi-tao-mot-alert-moi-activity-alert.md,
khoi-tao-mot-alert-moi-threat-alert,FPT Cloud Guard,334,344,full,full,2,2,100,match,1,1,False,cloud-guard/khoi-tao-mot-alert-moi-threat-alert.md,
khoi-tao-policy,FPT Autoscale,654,581,full,full,8,8,56,n/a,0,0,False,fpt-autoscale/khoi-tao-policy.md,h2: **Bước 1** : Truy cập trang **Autoscaling > Autoscale Policy**. Chọn **Create policy**.; h2: **Bước 2** : Thực hiện cấu hình các thông số.; h2: **Bước 3** : Chọn **Create policy** để xác nhận.; h2: Lưu ý
khoi-tao-profile,FPT Autoscale,763,806,full,full,5,5,84,n/a,0,0,False,fpt-autoscale/khoi-tao-profile.md,h2: **Bước 1** : Truy cập trang **Autoscaling > Autoscale Profile**. Chọn **Create profile**.; h2: **Bước 2** : Cấu hình các thông số kỹ thuật.; h2: **Bước 3** : Chọn **Create profile** để xác nhận.
khoi-tao-server-pool,Load Balancer,937,986,full,n/a,0,0,100,n/a,0,1,False,load-balancer/khoi-tao-server-pool.md,
kich-hoat-dich-vu,FPT Container Registry,104,123,full,full,4,4,100,n/a,0,0,False,fpt-container-registry/kich-hoat-dich-vu.md,
kich-hoat-dich-vu-fcmon,FPT Cloud Monitoring,0,36,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-monitoring/kich-hoat-dich-vu-fcmon.md,
kich-hoat-dich-vu-fpt-container-registry,FPT Container Registry,21,84,full,n/a,0,0,100,n/a,0,0,False,fpt-container-registry/kich-hoat-dich-vu-fpt-container-registry.md,
kiem-tra-thong-tin-backup-va-restore-cua-vm,Backup,51,163,full,n/a,0,0,100,n/a,0,0,False,backup/kiem-tra-thong-tin-backup-va-restore-cua-vm.md,
kiem-tra-thong-tin-goi-dich-vu,FPT ArgoCD,66,81,full,full,2,2,100,n/a,0,0,False,fpt-argocd/kiem-tra-thong-tin-goi-dich-vu.md,
kiem-tra-trang-thai-cua-alert,FPT Cloud Guard,133,139,full,full,1,1,100,n/a,0,0,False,cloud-guard/kiem-tra-trang-thai-cua-alert.md,
kiem-tra-trang-thai-target,FPT Cloud VA,126,138,full,full,1,1,100,n/a,0,0,False,fpt-va/kiem-tra-trang-thai-target.md,
lay-cookie,FPT Cloud VA,202,194,full,full,6,6,100,n/a,0,0,False,fpt-va/lay-cookie.md,
lay-header,FPT Cloud VA,151,157,full,full,6,6,100,n/a,0,0,False,fpt-va/lay-header.md,
lay-thong-tin-truy-cap-cluster,Managed GPU Cluster (Kubernetes),149,165,full,full,2,2,100,n/a,0,0,False,fpt-managed-gpu-cluster/lay-thong-tin-truy-cap-cluster.md,
load-balancing,FPT Cloud WAPPLES,0,32,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/load-balancing.md,
lock-unlock-instance-deletion,Cloud Server,235,538,full,full,4,6,0,n/a,0,0,True,cloud-server/lock-unlock-instance-deletion.md; lock-unlock-instance-deletion/index.md; lock-unlock-instance-deletion/lock-instance-deletion.md; lock-unlock-instance-deletion/unlock-instance-deletion.md; lock-unlock-instance-deletion/initial-setup.md,h3: **1\. Lock Instance Deletion**; h3: **2\. Unlock Instance Deletion**
log,Managed - FPT Database Engines,34,206,full,full,2,2,100,n/a,0,0,False,managed-fpt-database-engines-new/log.md,
logging,VPN Site-to-Site,954,1010,full,full,2,2,100,n/a,0,10,False,vpn-site-to-site/logging.md,
login-console,Managed - FPT Database Engines,177,328,full,full,1,1,100,n/a,0,0,False,managed-fpt-database-engines-new/login-console.md,
maintenance,Managed - FPT Database Engines,443,427,full,n/a,0,0,0,n/a,0,0,False,managed-fpt-database-engine/maintenance.md,h4: Khung giờ bảo trì (Maintenance Window):; h4: Thông báo bảo trì:; h4: Ảnh hưởng và giới hạn trong thời gian bảo trì:; h4: Kiểm soát và theo dõi bảo trì:; h4: Bảo trì khẩn cấp:
maintenance-window,Managed - FPT Database Engines,402,493,full,full,2,2,0,n/a,0,1,False,managed-fpt-database-engine/maintenance-window.md,h4: Quy tắc hoạt động:; h4: Quyền cần thiết:; h4: Chức năng chính:; h4: Thao tác thực hiện:
malicious-ip,FPT Cloud WAPPLES,0,7,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/malicious-ip.md,
manage-admin-account-enable-disable-anonymous-user,FPT ArgoCD,0,45,full,n/a,0,0,100,n/a,0,0,False,fpt-argocd/manage-admin-account-enable-disable-anonymous-user.md,
manage-load-balancer,Load Balancer,0,0,missing,n/a,0,0,0,n/a,0,0,False,,
managing-alarms,FPT Backup As a Service,0,77,full,full,4,4,100,n/a,0,0,False,fpt-backup-as-a-service/managing-alarms.md,
mange-admin-account,FPT ArgoCD,172,147,full,full,9,9,100,n/a,0,0,False,fpt-argocd/mange-admin-account.md,
manual-scale,Dedicated - FPT Kubernetes Engine,247,272,full,full,4,4,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/manual-scale.md,
mariadb-sink-connector,FPT Data Platform,514,514,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/mariadb-sink-connector.md,
mariadb-source-connector,FPT Data Platform,1106,1099,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/mariadb-source-connector.md,
mfke-faqs,Managed - FPT Kubernetes Engine,888,921,full,n/a,0,0,100,n/a,0,0,False,managed-fpt-kubernetes-engine/mfke-faqs.md,
microservices-architecture-on-fke,Managed - FPT Kubernetes Engine,1280,1336,full,full,1,1,100,n/a,0,0,False,managed-fpt-kubernetes-engine/microservices-architecture-on-fke.md,
migrate-bucket-data,FPT Object Storage,483,516,full,n/a,0,0,100,n/a,0,0,False,fpt-object-storage/migrate-bucket-data.md,
mo-remote-registry-window,FPT Cloud VA,144,148,full,full,4,4,100,n/a,0,0,False,fpt-va/mo-remote-registry-window.md,
mongoDB-source-connector,FPT Data Platform,488,496,full,full,4,4,100,n/a,0,0,False,fpt-data-platform/cdc-service/mongoDB-source-connector.md,
mongodb-sink-connector,FPT Data Platform,403,408,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/mongodb-sink-connector.md,
monitor-applications,FPT Cloud Monitoring,71,102,full,full,2,2,100,n/a,0,0,False,fpt-cloud-monitoring/monitor-applications.md,
monitor-infrastructure-platform,FPT Cloud Monitoring,421,451,full,full,12,12,100,n/a,0,0,False,fpt-cloud-monitoring/monitor-infrastructure-platform.md,
monitor-ip,DdoS Protection,48,260,full,full,10,10,100,n/a,0,0,False,ddos-protection/monitor-ip.md,
monitor-public-endpoints,FPT Cloud Monitoring,41,61,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-monitoring/monitor-public-endpoints.md,
monitor-waf-voi-dashboard-overview,FPT Cloud WAF,211,196,full,full,1,1,100,match,1,1,False,fpt-cloud-waf/monitor-waf-voi-dashboard-overview.md,
monitoring,FPT Data Platform,289,482,full,full,1,12,0,n/a,0,0,False,managed-fpt-database-engine/monitoring.md,h3: 1.Kết nối với Monitoring Workspace; h3: 2\. Cấu hình và sử dụng Monitoring Dashboard
mount-bucket-thanh-o-dia-tren-may-local,FPT Object Storage,350,348,full,full,9,9,100,n/a,0,0,False,fpt-object-storage/mount-bucket-thanh-o-dia-tren-may-local.md,
mps-gpu-sharing,Managed GPU Cluster (Kubernetes),371,387,full,full,2,2,100,n/a,0,0,False,fpt-managed-gpu-cluster/mps-gpu-sharing.md,
multi-gpus-example,Managed GPU Cluster (Kubernetes),750,750,full,n/a,0,0,100,n/a,0,0,False,fpt-managed-gpu-cluster/multi-gpus-example.md,
multi-nodes-example,Managed GPU Cluster (Kubernetes),1452,1442,full,n/a,0,0,100,n/a,0,0,False,fpt-managed-gpu-cluster/multi-nodes-example.md,
mysql-sink-connector,FPT Data Platform,515,513,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/mysql-sink-connector.md,
mysql-source-connector,FPT Data Platform,1146,1148,full,full,6,6,100,n/a,0,0,False,fpt-data-platform/cdc-service/mysql-source-connector.md,
mysql-troubleshooting,Managed - FPT Database Engines,1756,1571,full,n/a,0,0,0,n/a,0,0,False,managed-fpt-database-engine/mysql-troubleshooting.md,h2: Giới thiệu; h2: Danh mục lỗi:; h2: Mô tả chi tiết lỗi:; h3: 1\. Backup Error: “Please run OPTIMIZE TABLE on all listed tables…”; h4: 1.1. Dấu hiệu nhận biết; h4: 1.2. Nguyên nhân; h4: 1.3. Ảnh hưởng; h4: 1.4. Giải pháp khắc phục và khuyến nghị; h3: 2\. Server Crash: Lỗi crash MySQL khi sử dụng combo index trên cột JSON; h4: 2.1. Dấu hiệu nhận biết; h4: 2.2. Nguyên nhân; h4: 2.3. Ảnh hưởng; h4: 2.4. Giải pháp khắc phục và khuyến nghị; h3: 3\. Lỗi Metadata Lock Storm; h4: 3.1. Dấu hiệu nhận biết; h4: 3.2. Nguyên nhân; h4: 3.3. Ảnh hưởng; h4: 3.4. Giải pháp khắc phục và khuyến nghị
nang-cap-goi-dich-vu,FPT Jenkins CI,79,103,full,full,3,3,100,n/a,0,0,False,fpt-jenkins-ci/nang-cap-goi-dich-vu.md,
nang-cap-k8s-version,Dedicated - FPT Kubernetes Engine,64,81,full,full,4,4,100,n/a,0,0,False,dedicated-fpt-kubernetes-engine/nang-cap-k8s-version.md,
nang-goi-dich-vu-dang-su-dung,FPT ArgoCD,21,68,full,full,7,7,100,n/a,0,0,False,fpt-argocd/nang-goi-dich-vu-dang-su-dung.md,
nat-instance,Cloud Server,210,229,full,full,16,16,100,n/a,0,0,False,cloud-server/nat-instance.md,
network,FPT Cloud WAPPLES,0,35,full,full,4,4,100,n/a,0,0,False,fpt-cloud-wapples/network.md,
network-all,Cloud Server,240,269,full,n/a,0,0,100,n/a,0,0,False,cloud-server/network-all.md,
network-connectivity,Managed - FPT Database Engines,317,365,full,n/a,0,0,33,n/a,0,0,False,managed-fpt-database-engine/network-connectivity.md,h3: Endpoint kết nối Database; h3: Truy cập Private và Public; h3: Security Groups và Floating IP; h4: Lưu ý bảo mật:
network-filters,FPT Cloud WAPPLES,66,99,full,n/a,0,0,100,n/a,0,0,False,fpt-cloud-wapples/network-filters.md,
network-filters-scheduling,FPT Cloud WAPPLES,55,93,full,full,3,3,100,n/a,0,0,False,fpt-cloud-wapples/network-filters-scheduling.md,
network-interface,CheckPoint - FPT NGFW,190,214,full,full,17,17,100,n/a,0,0,False,checkpoint-fpt-ngfw/network-interface.md,
networking-overview,Cloud Server,233,269,full,n/a,0,0,100,n/a,0,0,False,cloud-server/networking-overview.md,
new-quota,Cloud Server,341,367,full,full,2,2,100,n/a,0,0,False,cloud-server/new-quota.md,
notification,Managed - FPT Database Engines,933,852,full,full,7,7,0,n/a,0,0,False,managed-fpt-database-engine/notification.md,h2: 1\. Cấu hình nhận thông báo từ FPT Database Engine; h3: Bước 1: Truy cập trang thiết lập notification; h3: Bước 2: Thiết lập danh sách nhận thông báo cho dịch vụ; h2: 2\. Cấu hình Telegram để nhận thông báo từ FPT Database Engine; h3: Bước 1: Tạo channel trên Telegram; h3: Bước 2: Thêm member @fde_notify_bot vào channel vừa tạo; h3: Bước 3: Chọn bot @fde_notify_bot làm admin của channel; h3: Bước 4: Lấy ID của channel vừa tạo; h3: Bước 5: Khai báo ID của channel FDE Notify vừa tạo vào kênh nhận thông báo trên FPT Console Portal
on-off-pitr,Managed - FPT Database Engines,399,322,full,full,4,4,0,n/a,0,0,False,managed-fpt-database-engine/on-off-pitr.md,h3: 1\. Bật PITR; h4: Điều kiện tiên quyết:; h4: Thao tác thực hiện:; h3: 2\. Tắt PITR
open-metadata,FPT Data Platform,76,86,full,n/a,0,0,100,n/a,0,0,False,fpt-data-platform/open-metadata/index.md,
opensearch-sink-connector,FPT Data Platform,477,476,full,full,7,7,100,n/a,0,0,False,fpt-data-platform/cdc-service/opensearch-sink-connector.md,
oracle-source-connector,FPT Data Platform,851,830,full,full,3,3,50,n/a,0,0,False,fpt-data-platform/cdc-service/oracle-source-connector.md,h3: 2.6. Tạo connector source Oracle
overview,FPT Cloud WAPPLES,0,24,full,full,1,1,100,n/a,0,0,False,fpt-cloud-wapples/overview.md,
