lang,file,line,ref,text
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,15,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-83-1db42df8.png,![Userguide Checkpoint FPT NGFW 2022 83
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,17,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-84-84d7216b.png,![Userguide Checkpoint FPT NGFW 2022 84
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,19,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-85-10-7c332082.png,![Userguide Checkpoint FPT NGFW 2022 85
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,22,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-88-10-5fb52a92.png,![Userguide Checkpoint FPT NGFW 2022 88
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,24,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-89-10-45182026.png,![Userguide Checkpoint FPT NGFW 2022 89
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,26,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-90-2bd3b51a.png,![Userguide Checkpoint FPT NGFW 2022 90
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,28,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-91-10-e0f90092.png,![Userguide Checkpoint FPT NGFW 2022 91
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,29,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-92-10-c5d36db4.png,![Userguide Checkpoint FPT NGFW 2022 92
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,32,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-93-ba72b337.png,![Userguide Checkpoint FPT NGFW 2022 93
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,33,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-94-6c721e0f.png,![Userguide Checkpoint FPT NGFW 2022 94
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,34,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-95-10-de409f38.png,![Userguide Checkpoint FPT NGFW 2022 95
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,37,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-96-10-50650383.png,![Userguide Checkpoint FPT NGFW 2022 96
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,40,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-97-80a62eda.png,![Userguide Checkpoint FPT NGFW 2022 97
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,42,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-98-2e9f3407.png,![Userguide Checkpoint FPT NGFW 2022 98
vi,docs-vi/checkpoint-fpt-ngfw/quan-ly-blades.md,43,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-99-10-10da52d5.png,![Userguide Checkpoint FPT NGFW 2022 99
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-21-10-3fdc31da.png,![Userguide Checkpoint FPT NGFW 2022 21
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-22-72d2141f.png,![Userguide Checkpoint FPT NGFW 2022 22
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-23-2b3e7d55.png,![Userguide Checkpoint FPT NGFW 2022 23
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-24-9ff6d0df.png,![Userguide Checkpoint FPT NGFW 2022 24
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-26-10-51cbfb6b.png,![Userguide Checkpoint FPT NGFW 2022 26
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,22,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-27-e489c334.png,![Userguide Checkpoint FPT NGFW 2022 27
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,25,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-28-10-50601952.png,![Userguide Checkpoint FPT NGFW 2022 28
vi,docs-vi/checkpoint-fpt-ngfw/static-route.md,27,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-29-10-605dc014.png,![Userguide Checkpoint FPT NGFW 2022 29
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,13,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-44-10-e9586759.png,![Userguide Checkpoint FPT NGFW 2022 44
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,15,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-45-721733e9.png,![Userguide Checkpoint FPT NGFW 2022 45
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-46-10-6a86ce67.png,![Userguide Checkpoint FPT NGFW 2022 46
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-47-6603e0e1.png,![Userguide Checkpoint FPT NGFW 2022 47
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,23,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-48-10-caf6afa6.png,![Userguide Checkpoint FPT NGFW 2022 48
vi,docs-vi/checkpoint-fpt-ngfw/tao-object.md,25,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-49-adcedff8.png,![Userguide Checkpoint FPT NGFW 2022 49
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-51-10-d67afe3a.png,![Userguide Checkpoint FPT NGFW 2022 51
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-52-10-dc654ab1.png,![Userguide Checkpoint FPT NGFW 2022 52
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-53-10-d3bd4303.png,![Userguide Checkpoint FPT NGFW 2022 53
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,17,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-54-10-7de8a148.png,![Userguide Checkpoint FPT NGFW 2022 54
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-55-10-59fca814.png,![Userguide Checkpoint FPT NGFW 2022 55
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,19,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-56-10-420bc60e.png,![Userguide Checkpoint FPT NGFW 2022 56
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-57-10-1368e5d4.png,![Userguide Checkpoint FPT NGFW 2022 57
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,21,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-58-10-5ce65e21.png,![Userguide Checkpoint FPT NGFW 2022 58
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-firewall.md,24,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-59-10-48e205e7.png,![Userguide Checkpoint FPT NGFW 2022 59
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-60-90ecad9b.png,![Userguide Checkpoint FPT NGFW 2022 60
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-61-4c558934.png,![Userguide Checkpoint FPT NGFW 2022 61
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-62-10-dc17c546.png,![Userguide Checkpoint FPT NGFW 2022 62
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,19,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-63-10-ac53aa0f.png,![Userguide Checkpoint FPT NGFW 2022 63
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,21,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-64-10-a10726e9.png,![Userguide Checkpoint FPT NGFW 2022 64
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,23,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-65-10-b8780102.png,![Userguide Checkpoint FPT NGFW 2022 65
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,24,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-66-10-56f58df1.png,![Userguide Checkpoint FPT NGFW 2022 66
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,25,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-67-10-85cf6d50.png,![Userguide Checkpoint FPT NGFW 2022 67
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,26,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-68-10-e30c8c04.png,![Userguide Checkpoint FPT NGFW 2022 68
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,27,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-69-10-a48979cb.png,![Userguide Checkpoint FPT NGFW 2022 69
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,28,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-70-10-9a29270a.png,![Userguide Checkpoint FPT NGFW 2022 70
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,31,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-71-10-3ed249b0.png,![Userguide Checkpoint FPT NGFW 2022 71
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,32,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-72-10-d9e3bb2b.png,![Userguide Checkpoint FPT NGFW 2022 72
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,33,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-73-10-5d70b6f5.png,![Userguide Checkpoint FPT NGFW 2022 73
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,36,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-74-10-4254a83f.png,![Userguide Checkpoint FPT NGFW 2022 74
vi,docs-vi/checkpoint-fpt-ngfw/tao-rule-nat.md,38,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-75-10-32e9c82c.png,![Userguide Checkpoint FPT NGFW 2022 75
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-gaia-portal.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-1-102-fd44a0b6.png,![Userguide Checkpoint FPT NGFW 2022 1
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-gaia-portal.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-2-102-c0793780.png,![Userguide Checkpoint FPT NGFW 2022 2
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-gaia-portal.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-3-102-0bd7d36e.png,![Userguide Checkpoint FPT NGFW 2022 3
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-smartconsole.md,12,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-37-10-fbe8872e.png,![Userguide Checkpoint FPT NGFW 2022 37
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-smartconsole.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-38-bba6225f.png,![Userguide Checkpoint FPT NGFW 2022 38
vi,docs-vi/checkpoint-fpt-ngfw/truy-cap-smartconsole.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-39-10-fd97a8f6.png,![Userguide Checkpoint FPT NGFW 2022 39
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,14,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-32-10-4579dc3c.png,![Userguide Checkpoint FPT NGFW 2022 32
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,16,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-33-10-6dec7d5e.png,![Userguide Checkpoint FPT NGFW 2022 33
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,18,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-34-10-7e7dc537.png,![Userguide Checkpoint FPT NGFW 2022 34
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,20,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-35-0a73d18b.png,![Userguide Checkpoint FPT NGFW 2022 35
vi,docs-vi/checkpoint-fpt-ngfw/update-hotfix.md,21,/img/migrated/Userguide-Checkpoint-FPT-NGFW-2022-36-10-aa8f4971.png,![Userguide Checkpoint FPT NGFW 2022 36
vi,docs-vi/cloud-advisor/cloud-advisor-dashboard.md,11,/img/migrated/Dashboard-CA-1024x756-9afa85a9.png,![
vi,docs-vi/cloud-guard/Recipient-la-gi.md,13,/img/migrated/image-1725532997863-419e42b8.png,![file
vi,docs-vi/cloud-guard/bat-tat-alert.md,12,/img/migrated/Userguide-FPT-Alert-2022-5-b7cf3f24.png,![Userguide FPT Alert 2022 5
vi,docs-vi/cloud-guard/bat-tat-alert.md,13,/img/migrated/image-1725532697828-cdc78b79.png,![file
vi,docs-vi/cloud-guard/chinh-sua-alert.md,12,/img/migrated/image-1725532789529-6dfc0d32.png,![file
vi,docs-vi/cloud-guard/chinh-sua-alert.md,14,/img/migrated/image-1725532811064-3d095f59.png,![file
vi,docs-vi/cloud-guard/chinh-sua-recipient.md,12,/img/migrated/image-1725532997863-419e42b8.png,![file
vi,docs-vi/cloud-guard/chinh-sua-recipient.md,15,/img/migrated/image-1725533118811-da405cc4.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-load-balancer.md,4,/img/migrated/image-1722327850097-b58a81be.png,"![file""
sidebar_label: ""Khởi tạo cảnh báo cho "
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-load-balancer.md,39,/img/migrated/image-1722328406388-fa58b299.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-load-balancer.md,42,/img/migrated/image-1722329874375-73b8678d.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-object-storage.md,4,/img/migrated/image-1696235964781-27725bb4.png,"![fi""
sidebar_label: ""Khởi tạo cảnh báo cho Ob"
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-object-storage.md,19,/img/migrated/image-1696236659925-9bb270d8.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-object-storage.md,22,/img/migrated/image-1696237048466-bfaa420d.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-vpn.md,15,/img/migrated/image-1759485440087-d519bebe.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-vpn.md,42,/img/migrated/image-1722328406388-fa58b299.png,![file
vi,docs-vi/cloud-guard/khoi-tao-canh-bao-vpn.md,46,/img/migrated/image-1722329874375-73b8678d.png,![file
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-activity-alert.md,4,/img/migrated/image-1725532325024-78ca8f1c.png,"![f""
sidebar_label: ""Khởi tạo một Activity Alert m"
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-activity-alert.md,20,/img/migrated/image-1725532405898-58b580bc.png,![file
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-threat-alert.md,12,/img/migrated/image-1725532528612-3fb1607b.png,![file
vi,docs-vi/cloud-guard/khoi-tao-mot-alert-moi-threat-alert.md,28,/img/migrated/image-1725532593169-92edeb64.png,![file
vi,docs-vi/cloud-guard/kiem-tra-trang-thai-cua-alert.md,13,/img/migrated/image-1725532671573-07a3638c.png,![file
vi,docs-vi/cloud-guard/recipient-teams.md,22,/img/migrated/image-1750750425129-e5027a61.png,![file
vi,docs-vi/cloud-guard/recipient-teams.md,27,/img/migrated/image-1750751150232-eeb9cfc1.png,![file
vi,docs-vi/cloud-guard/tao-moi-recipient.md,13,/img/migrated/image-1725532997863-419e42b8.png,![file
vi,docs-vi/cloud-guard/tao-moi-recipient.md,20,/img/migrated/Userguide-FPT-Alert-2022-14-1024x465-a24c9d90.png,![Userguide FPT Alert 2022 14
vi,docs-vi/cloud-guard/tao-moi-recipient.md,23,/img/migrated/Userguide-FPT-Alert-2022-15-1024x490-9d5693fb.png,![Userguide FPT Alert 2022 15
vi,docs-vi/cloud-guard/tao-moi-recipient.md,31,/img/migrated/Userguide-FPT-Alert-2022-16-1024x495-7ab818fa.png,![Userguide FPT Alert 2022 16
vi,docs-vi/cloud-guard/tao-moi-recipient.md,34,/img/migrated/Userguide-FPT-Alert-2022-17-1024x471-52aac771.png,![Userguide FPT Alert 2022 17
vi,docs-vi/cloud-guard/xoa-alert.md,13,/img/migrated/image-1725532930908-040fd200.png,![file
vi,docs-vi/cloud-guard/xoa-alert.md,15,/img/migrated/Userguide-FPT-Alert-2022-11-71bc76a4.png,![Userguide FPT Alert 2022 11
vi,docs-vi/cloud-guard/xoa-recipient.md,13,/img/migrated/image-1725533165171-864680e6.png,![file
vi,docs-vi/cloud-guard/xoa-recipient.md,15,/img/migrated/Userguide-FPT-Alert-2022-23-d801dd76.png,![Userguide FPT Alert 2022 23
vi,docs-vi/cloud-server/Initial-Setup.md,34,/img/migrated/Userguide-FPT-Cloud-Server-2022-1-1024x5-8b0e181c.png,![Màn hình SSH Management với nút Import SSH key
vi,docs-vi/cloud-server/Initial-Setup.md,40,/img/migrated/Userguide-FPT-Cloud-Server-2022-2-f88ee771.png,![Hộp thoại Import SSH key
vi,docs-vi/cloud-server/Initial-Setup.md,44,/img/migrated/Userguide-FPT-Cloud-Server-2022-3-1024x5-3df2476e.png,![SSH Key đã tạo thành công
vi,docs-vi/cloud-server/Initial-Setup.md,56,/img/migrated/image-1744794276761-161dcee6.png,![Màn hình Subnets với nút Create subnet
vi,docs-vi/cloud-server/Initial-Setup.md,68,/img/migrated/image-1744794289261-ead4183b.png,![Hộp thoại Create subnet
vi,docs-vi/cloud-server/Initial-Setup.md,74,/img/migrated/image-1744794442277-c162eaf9.png,![Danh sách Subnet sau khi tạo
vi,docs-vi/cloud-server/Initial-Setup.md,86,/img/migrated/image-1711095113934-f0d896b0.png,![Màn hình Security Group với nút New Security Gro
vi,docs-vi/cloud-server/Initial-Setup.md,95,/img/migrated/image-1711095173572-26de46ab.png,![Hộp thoại New Security Group
vi,docs-vi/cloud-server/Initial-Setup.md,101,/img/migrated/image-1711095189056-ddaa6e99.png,![Danh sách Security Group sau khi tạo
vi,docs-vi/cloud-server/NIC-overview-1.md,20,./create-card-NIC-%20Primary.md,Khởi tạo card NIC Primary
vi,docs-vi/cloud-server/NIC-overview-1.md,23,./add-card-NIC-%20new.md,Thêm NIC mới
vi,docs-vi/cloud-server/Quản lý Subnets.md,17,/img/migrated/image-1716262599480-f51ee2ed.png,![Màn hình Subnets
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,17,/img/migrated/image-1712722975848-d937e282.png,![Trang Instance Detail
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,21,/img/migrated/image-1744793401110-f9e5bd81.png,![Tab Network Interface với nút Add NIC
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,25,/img/migrated/image-1712723037304-4919d058.png,![Hộp thoại chọn Subnet cho NIC
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,29,/img/migrated/image-1744793530914-729a9887.png,![Card mạng mới đã gắn
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,43,/img/migrated/image-1712723100683-b482495f.png,![Xem địa chỉ IP
vi,docs-vi/cloud-server/attach-a-network-card-to-the-virtual-machine.md,54,/img/migrated/image-1712723133085-6dc03fdb.png,![Cấu hình netplan
vi,docs-vi/cloud-server/attach-schedule-to-instance.md,15,/img/migrated/image-1695609073911-03ac0ac2.png,![Menu Action
vi,docs-vi/cloud-server/attach-schedule-to-instance.md,19,/img/migrated/image-1695609084366-c567a73d.png,![Chọn máy ảo
vi,docs-vi/cloud-server/block-storage.md,19,/img/migrated/Userguide-FPT-Cloud-Server-2022-55-1024x-0c126930.png,![Màn hình Storage Disk Management
vi,docs-vi/cloud-server/block-storage.md,23,/img/migrated/Userguide-FPT-Cloud-Server-2022-56-1024x-abee045f.png,![Danh sách Storage Disk
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,19,/img/migrated/Userguide-FPT-Cloud-Server-2022-62-12b5cc80.png,![Mở Disk Management
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,23,/img/migrated/Userguide-FPT-Cloud-Server-2022-63-8bb2c4a2.png,![Ổ cứng mới trạng thái Offline
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,27,/img/migrated/Userguide-FPT-Cloud-Server-2022-64-9b1d70d8.png,![Chọn Online cho ổ đĩa
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,31,/img/migrated/Userguide-FPT-Cloud-Server-2022-65-e709db22.png,![Chọn Initialize Disk
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,35,/img/migrated/Userguide-FPT-Cloud-Server-2022-66-9e4f3cf7.png,![Chọn Partition style
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,39,/img/migrated/Userguide-FPT-Cloud-Server-2022-67-b8dd64a9.png,![Chọn New Simple Volume
vi,docs-vi/cloud-server/cau-hinh-o-dia-cho-may-ao-chay-windows.md,43,/img/migrated/Userguide-FPT-Cloud-Server-2022-68-4a3afeda.png,![New Simple Volume Wizard
vi,docs-vi/cloud-server/clone-instance.md,27,/img/migrated/image-1717475698353-5ed202f9.png,![Menu Actions với tùy chọn Clone instance
vi,docs-vi/cloud-server/clone-instance.md,35,/img/migrated/image-1717475716702-fb6919a9.png,![Hộp thoại Clone instance
vi,docs-vi/cloud-server/clone-instance.md,41,/img/migrated/image-1717475729573-36124bd2.png,![Clone Instance đang ở trạng thái Pending
vi,docs-vi/cloud-server/clone-instance.md,45,/img/migrated/image-1717475743661-15f71aa3.png,![Clone Instance đã chuyển sang trạng thái Running
vi,docs-vi/cloud-server/create-card-NIC- Primary.md,20,./add-card-NIC-%20new.md,Thêm card NIC mới
